 9.2229919 -75.5207901 CAR  I
 9.2919912 -75.5289078 CAR  I
 9.3610287 -75.5368652 CAR  I
 9.4300938 -75.5446472 CAR  I
 9.4992075 -75.5522690 CAR  I
 9.5683575 -75.5597153 CAR  I
 9.6375322 -75.5669785 CAR  I
 9.7067537 -75.5740738 CAR  I
 9.7760086 -75.5809860 CAR  I
 9.8452864 -75.5877151 CAR  I
 9.9146080 -75.5942612 CAR  I
 9.9839602 -75.6006241 CAR  I
10.0533333 -75.6067886 CAR  I
10.1227465 -75.6127701 CAR  I
10.1921883 -75.6185532 CAR  I
10.2616482 -75.6241455 CAR  I
10.3311453 -75.6295395 CAR  I
10.4006691 -75.6347351 CAR  I
10.4702072 -75.6397247 CAR  I
10.5397797 -75.6445160 CAR  I
10.6093760 -75.6491089 CAR  I
10.6789837 -75.6534882 CAR  I
10.7486248 -75.6576614 CAR  I
10.8182840 -75.6616287 CAR  I
10.8879528 -75.6653824 CAR  I
10.9576502 -75.6689224 CAR  I
11.0273638 -75.6722565 CAR  I
11.0970840 -75.6753693 CAR  I
11.1668291 -75.6782761 CAR  I
11.2365885 -75.6809616 CAR  I
11.3063507 -75.6834335 CAR  I
11.3237982 -75.6840134 CAR  O
11.3260479 -74.6840515 CAR  I
11.3280268 -73.6840897 CAR  I
11.3297834 -72.6841125 CAR  I
11.3313541 -71.6841431 CAR  I
11.3327675 -70.6841660 CAR  I
11.3340464 -69.6841812 CAR  I
11.3352098 -68.6842041 CAR  I
11.3362741 -67.6842270 CAR  I
11.3372517 -66.6842422 CAR  I
11.3381529 -65.6842499 CAR  I
11.3389874 -64.6842651 CAR  O
20.5135918 +59.9225883 CEP  I
20.4460964 +59.9128075 CEP  I
20.3786316 +59.9029045 CEP  I
20.3111782 +59.8928757 CEP  I
20.2437458 +59.8827286 CEP  I
20.1763439 +59.8724670 CEP  I
20.1089535 +59.8620911 CEP  I
20.0415821 +59.8516045 CEP  I
20.0382175 +59.8510780 CEP  O
20.0353756 +60.8508568 CEP  I
20.0323467 +61.8506203 CEP  O
20.0997734 +61.8611221 CEP  I
20.1672153 +61.8715096 CEP  I
20.2346878 +61.8817902 CEP  I
20.3021832 +61.8919525 CEP  I
20.3696899 +61.9019966 CEP  I
20.4372311 +61.9119186 CEP  I
20.4541245 +61.9143791 CEP  O
20.4511089 +62.9141617 CEP  I
20.4478798 +63.9139290 CEP  I
20.4444122 +64.9136734 CEP  I
20.4406776 +65.9133987 CEP  I
20.4366379 +66.9131088 CEP  I
20.4344921 +67.4129562 CEP  O
20.5022964 +67.4227524 CEP  I
20.5701408 +67.4324265 CEP  I
20.6380138 +67.4419632 CEP  I
20.6889343 +67.4490280 CEP  O
20.6845818 +68.4487228 CEP  I
20.6798267 +69.4484024 CEP  I
20.6746082 +70.4480362 CEP  I
20.6688519 +71.4476471 CEP  I
20.6624622 +72.4472046 CEP  I
20.6553268 +73.4467163 CEP  I
20.6473026 +74.4461517 CEP  I
20.6382027 +75.4455261 CEP  O
20.5696068 +75.4359894 CEP  I
20.5010567 +75.4263153 CEP  I
20.4325619 +75.4165115 CEP  I
20.3641033 +75.4065781 CEP  I
20.2956944 +75.3965225 CEP  I
20.2273407 +75.3863525 CEP  I
20.1590271 +75.3760605 CEP  I
20.1248932 +75.3708725 CEP  O
20.1135197 +76.3700027 CEP  I
20.1003838 +77.3690033 CEP  I
20.0850296 +78.3678360 CEP  I
20.0668354 +79.3664551 CEP  I
20.0449200 +80.3647766 CEP  O
20.1139870 +80.3752518 CEP  I
20.1831455 +80.3856201 CEP  I
20.2523785 +80.3958740 CEP  I
20.3216763 +80.4059982 CEP  I
20.3910599 +80.4160080 CEP  I
20.4605179 +80.4258881 CEP  I
20.5300388 +80.4356384 CEP  I
20.5996437 +80.4452515 CEP  I
20.6693192 +80.4547348 CEP  I
20.7390575 +80.4640732 CEP  I
20.8088741 +80.4732666 CEP  I
20.8787613 +80.4823151 CEP  I
20.9137249 +80.4867859 CEP  O
20.8906517 +81.4853210 CEP  I
20.8614998 +82.4834671 CEP  I
20.8234806 +83.4810486 CEP  I
20.7717991 +84.4777603 CEP  I
20.6974564 +85.4730225 CEP  I
20.5813980 +86.4656219 CEP  O
20.5554237 +86.6306305 CEP  O
20.6305885 +86.6401901 CEP  I
20.7059803 +86.6495972 CEP  I
20.7816162 +86.6588593 CEP  I
20.8574867 +86.6679611 CEP  I
20.9335766 +86.6768951 CEP  I
21.0099049 +86.6856689 CEP  I
21.0864582 +86.6942749 CEP  I
21.1632233 +86.7026978 CEP  I
21.2402210 +86.7109528 CEP  I
21.3174362 +86.7190170 CEP  I
21.3948536 +86.7269058 CEP  I
21.4724922 +86.7345963 CEP  I
21.5503368 +86.7420959 CEP  I
21.6283722 +86.7494049 CEP  I
21.7066193 +86.7565079 CEP  I
21.7850590 +86.7634048 CEP  I
21.8636780 +86.7701035 CEP  I
21.9424934 +86.7765884 CEP  I
22.0214882 +86.7828522 CEP  I
22.1006489 +86.7889099 CEP  I
22.1799889 +86.7947388 CEP  I
22.2594948 +86.8003540 CEP  I
22.3391457 +86.8057404 CEP  I
22.4189625 +86.8108902 CEP  I
22.4989262 +86.8158188 CEP  I
22.5790195 +86.8205109 CEP  I
22.6592598 +86.8249664 CEP  I
22.7396278 +86.8291855 CEP  I
22.8201027 +86.8331604 CEP  I
22.9007111 +86.8368912 CEP  O
22.8054028 +87.8347626 CEP  I
22.6173992 +88.6638870 CEP  O
22.7165813 +88.6681976 CEP  I
22.8161602 +88.6722107 CEP  I
22.9161415 +88.6759262 CEP  I
23.0164833 +88.6793442 CEP  I
23.1171417 +88.6824417 CEP  I
23.2181168 +88.6852341 CEP  I
23.3193645 +88.6877136 CEP  I
23.4208355 +88.6898727 CEP  I
23.5225315 +88.6917191 CEP  I
23.6244030 +88.6932373 CEP  I
23.7264042 +88.6944427 CEP  I
23.8285275 +88.6953201 CEP  I
23.9307270 +88.6958694 CEP  I
 0.0329547 +88.6960983 CEP  I
 0.1352024 +88.6959991 CEP  I
 0.1352014 +88.6959991 CEP  I
 0.2374217 +88.6955795 CEP  I
 0.3395649 +88.6948318 CEP  I
 0.4416277 +88.6937561 CEP  I
 0.5435609 +88.6923676 CEP  I
 0.6453159 +88.6906509 CEP  I
 0.7468904 +88.6886139 CEP  I
 0.8482371 +88.6862640 CEP  I
 0.9493093 +88.6835938 CEP  I
 1.0501068 +88.6806183 CEP  I
 1.1505843 +88.6773300 CEP  I
 1.2506984 +88.6737366 CEP  I
 1.3504516 +88.6698380 CEP  I
 1.4498017 +88.6656418 CEP  I
 1.5487088 +88.6611557 CEP  I
 1.6471782 +88.6563721 CEP  O
 1.7451720 +88.6513062 CEP  I
 1.8426541 +88.6459579 CEP  I
 1.9396331 +88.6403351 CEP  I
 2.0360754 +88.6344452 CEP  I
 2.1319487 +88.6282883 CEP  I
 2.2272656 +88.6218643 CEP  I
 2.3219965 +88.6151962 CEP  I
 2.4161134 +88.6082687 CEP  I
 2.5096321 +88.6011047 CEP  I
 2.6025274 +88.5937042 CEP  I
 2.6947753 +88.5860672 CEP  I
 2.7863951 +88.5782089 CEP  I
 2.8773649 +88.5701294 CEP  I
 2.9676652 +88.5618439 CEP  I
 3.0573182 +88.5533447 CEP  I
 3.1463051 +88.5446472 CEP  I
 3.2346103 +88.5357513 CEP  I
 3.3222582 +88.5266724 CEP  I
 3.4092338 +88.5174026 CEP  I
 3.4955239 +88.5079651 CEP  I
 3.5811555 +88.4983597 CEP  I
 3.6661160 +88.4885864 CEP  I
 3.7503953 +88.4786530 CEP  I
 3.8340218 +88.4685745 CEP  I
 3.9169853 +88.4583435 CEP  I
 3.9992781 +88.4479828 CEP  I
 4.0809298 +88.4374771 CEP  I
 4.1619320 +88.4268494 CEP  I
 4.2422786 +88.4160995 CEP  I
 4.3220005 +88.4052353 CEP  I
 4.4010911 +88.3942566 CEP  I
 4.4795461 +88.3831787 CEP  I
 4.5573955 +88.3719940 CEP  I
 4.6346350 +88.3607178 CEP  I
 4.7112608 +88.3493576 CEP  I
 4.7873044 +88.3379059 CEP  I
 4.8627615 +88.3263855 CEP  I
 4.9376292 +88.3147812 CEP  I
 5.0119386 +88.3031158 CEP  I
 5.0856872 +88.2913818 CEP  I
 5.1588721 +88.2795944 CEP  I
 5.2315245 +88.2677536 CEP  I
 5.3036413 +88.2558594 CEP  I
 5.3752222 +88.2439194 CEP  I
 5.4462957 +88.2319412 CEP  I
 5.5168605 +88.2199326 CEP  I
 5.5869155 +88.2078857 CEP  I
 5.6564898 +88.1958160 CEP  I
 5.7255826 +88.1837234 CEP  I
 5.7941918 +88.1716080 CEP  I
 5.8623462 +88.1594849 CEP  I
 5.9300447 +88.1473389 CEP  I
 5.9972858 +88.1352005 CEP  I
 6.0640979 +88.1230469 CEP  I
 6.1304798 +88.1109009 CEP  I
 6.1964302 +88.0987549 CEP  I
 6.2619758 +88.0866241 CEP  I
 6.3271160 +88.0744934 CEP  I
 6.3918486 +88.0623856 CEP  I
 6.4562011 +88.0502930 CEP  I
 6.5201721 +88.0382233 CEP  I
 6.5837593 +88.0261765 CEP  I
 6.6469893 +88.0141602 CEP  I
 6.7098603 +88.0021744 CEP  I
 6.7723703 +87.9902191 CEP  I
 6.8345451 +87.9783096 CEP  I
 6.8963828 +87.9664307 CEP  I
 6.9578815 +87.9545975 CEP  I
 7.0190659 +87.9428101 CEP  I
 7.0799332 +87.9310760 CEP  I
 7.1404819 +87.9193878 CEP  I
 7.2007365 +87.9077530 CEP  I
 7.2606940 +87.8961792 CEP  I
 7.3203521 +87.8846588 CEP  I
 7.3797355 +87.8732071 CEP  I
 7.4388399 +87.8618164 CEP  I
 7.4976640 +87.8504868 CEP  I
 7.5562301 +87.8392334 CEP  I
 7.6145358 +87.8280487 CEP  I
 7.6725779 +87.8169403 CEP  I
 7.7303796 +87.8059006 CEP  I
 7.7879372 +87.7949448 CEP  I
 7.8452477 +87.7840652 CEP  I
 7.9023333 +87.7732697 CEP  I
 7.9591913 +87.7625580 CEP  I
 8.0158176 +87.7519379 CEP  I
 8.0722342 +87.7414017 CEP  I
 8.1284370 +87.7309570 CEP  I
 8.1844234 +87.7206039 CEP  I
 8.2402143 +87.7103424 CEP  I
 8.2958059 +87.7001801 CEP  I
 8.3511944 +87.6901169 CEP  I
 8.4064016 +87.6801453 CEP  I
 8.4614220 +87.6702805 CEP  I
 8.5162525 +87.6605225 CEP  I
 8.5709133 +87.6508636 CEP  I
 8.6254005 +87.6413116 CEP  I
 8.6797104 +87.6318665 CEP  I
 8.7338638 +87.6225357 CEP  I
 8.7878542 +87.6133118 CEP  I
 8.8416786 +87.6042023 CEP  I
 8.8953581 +87.5952072 CEP  I
 8.9488869 +87.5863266 CEP  I
 9.0022602 +87.5775604 CEP  I
 9.0554981 +87.5689163 CEP  O
 8.7794704 +86.5907669 CEP  I
 8.6935167 +86.0975418 CEP  O
 8.5736599 +85.1069717 CEP  I
 8.5302410 +84.6103745 CEP  O
 8.4687109 +84.6201172 CEP  I
 8.4070864 +84.6299744 CEP  I
 8.3453493 +84.6399460 CEP  I
 8.2835045 +84.6500244 CEP  I
 8.2215624 +84.6602173 CEP  I
 8.1595020 +84.6705093 CEP  I
 8.0973291 +84.6809158 CEP  I
 8.0350523 +84.6914139 CEP  I
 7.9726520 +84.7020111 CEP  I
 7.9101348 +84.7127075 CEP  I
 7.8475089 +84.7234955 CEP  I
 7.7847528 +84.7343750 CEP  I
 7.7218752 +84.7453384 CEP  I
 7.6588831 +84.7563858 CEP  I
 7.5957565 +84.7675171 CEP  I
 7.5325027 +84.7787323 CEP  I
 7.4691300 +84.7900162 CEP  I
 7.4056168 +84.8013763 CEP  I
 7.3419714 +84.8128128 CEP  I
 7.2782016 +84.8243027 CEP  I
 7.2142873 +84.8358688 CEP  I
 7.1502352 +84.8474884 CEP  I
 7.0860543 +84.8591690 CEP  I
 7.0217233 +84.8709030 CEP  I
 6.9572501 +84.8826904 CEP  I
 6.8926430 +84.8945236 CEP  I
 6.8278809 +84.9064026 CEP  I
 6.7629724 +84.9183197 CEP  I
 6.6979251 +84.9302826 CEP  I
 6.6327181 +84.9422760 CEP  I
 6.5673594 +84.9542999 CEP  I
 6.5018582 +84.9663544 CEP  I
 6.4361935 +84.9784317 CEP  I
 6.3703723 +84.9905243 CEP  I
 6.3044047 +85.0026398 CEP  I
 6.2382684 +85.0147705 CEP  I
 6.1719728 +85.0269089 CEP  I
 6.1055255 +85.0390549 CEP  I
 6.0389066 +85.0512009 CEP  I
 5.9721241 +85.0633545 CEP  I
 5.9051876 +85.0754929 CEP  I
 5.8380747 +85.0876312 CEP  I
 5.7707953 +85.0997543 CEP  I
 5.7033577 +85.1118622 CEP  I
 5.6357412 +85.1239471 CEP  O
 5.5453849 +84.1319656 CEP  I
 5.4811087 +83.1376648 CEP  I
 5.4330444 +82.1419144 CEP  I
 5.3957367 +81.1452179 CEP  I
 5.3659263 +80.1478500 CEP  O
 5.2983856 +80.1597824 CEP  I
 5.2307725 +80.1716766 CEP  I
 5.1630673 +80.1835175 CEP  I
 5.0952802 +80.1953125 CEP  I
 5.0274205 +80.2070541 CEP  I
 4.9594693 +80.2187424 CEP  I
 4.8914361 +80.2303619 CEP  I
 4.8233314 +80.2419205 CEP  I
 4.7551351 +80.2534103 CEP  I
 4.6868577 +80.2648239 CEP  I
 4.6185088 +80.2761688 CEP  I
 4.5500693 +80.2874298 CEP  I
 4.4815493 +80.2986069 CEP  I
 4.4129596 +80.3097000 CEP  I
 4.3442793 +80.3206940 CEP  I
 4.2755203 +80.3316040 CEP  I
 4.2066917 +80.3424072 CEP  I
 4.1377754 +80.3531113 CEP  I
 4.0687804 +80.3637161 CEP  I
 3.9997184 +80.3742065 CEP  I
 3.9305694 +80.3845825 CEP  I
 3.8613436 +80.3948441 CEP  I
 3.8353660 +80.3986664 CEP  O
 3.8141670 +79.4002228 CEP  I
 3.7965803 +78.4015045 CEP  I
 3.7817473 +77.4025955 CEP  O
 3.7130342 +77.4125900 CEP  I
 3.6872499 +77.4163132 CEP  O
 3.6184506 +77.4261398 CEP  I
 3.5495973 +77.4358368 CEP  I
 3.4807007 +77.4454041 CEP  I
 3.4117403 +77.4548264 CEP  I
 3.3427279 +77.4641190 CEP  I
 3.2736740 +77.4732590 CEP  I
 3.2045584 +77.4822540 CEP  I
 3.1353929 +77.4911041 CEP  I
 3.0661881 +77.4998016 CEP  I
 2.9969237 +77.5083466 CEP  I
 2.9276116 +77.5167236 CEP  I
 2.8582628 +77.5249481 CEP  I
 2.7888570 +77.5330048 CEP  I
 2.7194057 +77.5409012 CEP  I
 2.6499205 +77.5486221 CEP  I
 2.5803804 +77.5561752 CEP  I
 2.5107980 +77.5635529 CEP  I
 2.4411840 +77.5707474 CEP  I
 2.3715184 +77.5777664 CEP  I
 2.3018131 +77.5846024 CEP  I
 2.2320793 +77.5912552 CEP  I
 2.1622968 +77.5977249 CEP  I
 2.0924773 +77.6040039 CEP  I
 2.0226326 +77.6100845 CEP  I
 1.9527423 +77.6159821 CEP  I
 1.8828183 +77.6216736 CEP  I
 1.8128723 +77.6271744 CEP  I
 1.7428842 +77.6324768 CEP  I
 1.6728656 +77.6375732 CEP  I
 1.6028283 +77.6424713 CEP  I
 1.5327523 +77.6471634 CEP  I
 1.4626495 +77.6516495 CEP  I
 1.3925313 +77.6559219 CEP  I
 1.3223780 +77.6599960 CEP  I
 1.2522016 +77.6638489 CEP  I
 1.1820134 +77.6674957 CEP  I
 1.1117939 +77.6709213 CEP  I
 1.0415547 +77.6741409 CEP  I
 0.9713077 +77.6771393 CEP  I
 0.9010330 +77.6799240 CEP  I
 0.8307425 +77.6824875 CEP  I
 0.7604481 +77.6848373 CEP  I
 0.6901299 +77.6869583 CEP  I
 0.6197997 +77.6888657 CEP  I
 0.5494693 +77.6905518 CEP  I
 0.4791191 +77.6920090 CEP  I
 0.4615276 +77.6923447 CEP  O
 0.4598595 +76.6923599 CEP  I
 0.4584206 +75.6923676 CEP  I
 0.4571660 +74.6923828 CEP  I
 0.4560619 +73.6923981 CEP  I
 0.4550821 +72.6924057 CEP  I
 0.4542063 +71.6924133 CEP  I
 0.4534182 +70.6924133 CEP  I
 0.4527050 +69.6924210 CEP  I
 0.4520560 +68.6924286 CEP  I
 0.4514625 +67.6924362 CEP  I
 0.4509176 +66.6924438 CEP  O
 0.3823912 +66.6935959 CEP  I
 0.3138515 +66.6945343 CEP  I
 0.2453095 +66.6952515 CEP  I
 0.1767760 +66.6957550 CEP  I
 0.1082311 +66.6960373 CEP  I
 0.1082318 +66.6960373 CEP  I
 0.0396864 +66.6960983 CEP  I
23.9711514 +66.6959457 CEP  I
23.9026070 +66.6955795 CEP  I
23.8340626 +66.6949921 CEP  I
23.7655315 +66.6941833 CEP  I
23.6969929 +66.6931610 CEP  I
23.6798573 +66.6928711 CEP  O
23.6803284 +65.6928711 CEP  I
23.6807671 +64.6928787 CEP  I
23.6811714 +63.6928787 CEP  O
23.6128883 +63.6915894 CEP  I
23.5445976 +63.6900826 CEP  I
23.4763107 +63.6883621 CEP  I
23.4080391 +63.6864281 CEP  I
23.3397617 +63.6842766 CEP  I
23.2714920 +63.6819153 CEP  I
23.2544327 +63.6812897 CEP  O
23.2552395 +62.6813049 CEP  I
23.2559929 +61.6813240 CEP  I
23.2567005 +60.6813354 CEP  I
23.2573109 +59.7646751 CEP  O
23.1892891 +59.7620544 CEP  I
23.1212730 +59.7592239 CEP  I
23.0532722 +59.7561836 CEP  I
22.9852676 +59.7529335 CEP  I
22.9512749 +59.7512321 CEP  O
22.9521389 +58.7512512 CEP  I
22.9529552 +57.7512779 CEP  I
22.9536018 +56.9179611 CEP  O
22.8857479 +56.9144096 CEP  I
22.8179016 +56.9106483 CEP  I
22.7500706 +56.9066849 CEP  I
22.6822376 +56.9025192 CEP  I
22.6144142 +56.8981514 CEP  I
22.5466080 +56.8935814 CEP  I
22.4788017 +56.8888130 CEP  I
22.4110031 +56.8838463 CEP  I
22.3940620 +56.8825760 CEP  O
22.3951569 +55.8826180 CEP  I
22.3954201 +55.6326256 CEP  O
22.3276863 +55.6274185 CEP  I
22.2599602 +55.6220169 CEP  I
22.2091751 +55.6178436 CEP  O
22.2103062 +54.6178932 CEP  I
22.2113838 +53.6179352 CEP  I
22.2116451 +53.3679428 CEP  O
22.1440296 +53.3622169 CEP  I
22.0764141 +53.3563004 CEP  I
22.0426140 +53.3532715 CEP  O
22.0414600 +54.3532181 CEP  I
22.0402508 +55.3531647 CEP  I
22.0401459 +55.4364891 CEP  O
21.9724712 +55.4302864 CEP  I
21.9048061 +55.4238968 CEP  I
21.8371639 +55.4173279 CEP  I
21.7695198 +55.4105797 CEP  I
21.7018890 +55.4036522 CEP  I
21.6342831 +55.3965492 CEP  I
21.5666790 +55.3892708 CEP  I
21.4990864 +55.3818245 CEP  I
21.4315166 +55.3742104 CEP  I
21.3639507 +55.3664246 CEP  I
21.2963982 +55.3584785 CEP  I
21.2288723 +55.3503723 CEP  I
21.1613483 +55.3421059 CEP  I
21.0938396 +55.3336830 CEP  I
21.0263538 +55.3251114 CEP  I
20.9588737 +55.3163834 CEP  I
20.8914108 +55.3075104 CEP  I
20.8239708 +55.2984886 CEP  I
20.7565384 +55.2893295 CEP  I
20.6891212 +55.2800255 CEP  I
20.6554241 +55.2753258 CEP  O
20.6534557 +56.2751884 CEP  I
20.6513824 +57.2750473 CEP  I
20.6491947 +58.2748909 CEP  I
20.6468773 +59.2747307 CEP  I
20.6444225 +60.2745590 CEP  I
20.6418114 +61.2743759 CEP  I
20.6415863 +61.3576965 CEP  O
20.5773869 +61.3486443 CEP  O
20.5800457 +60.3488388 CEP  I
20.5811062 +59.9322395 CEP  O
 0.4395962 - 5.3074560 CET  I
 0.4396787 - 4.3074565 CET  I
 0.4397609 - 3.3074572 CET  I
 0.4398429 - 2.3074582 CET  I
 0.4399249 - 1.3074588 CET  I
 0.4400067 - 0.3074595 CET  I
 0.4400886 + 0.6925398 CET  O
 0.4401705 + 1.6925390 CET  I
 0.4402525 + 2.6925383 CET  O
 0.5069554 + 2.6912043 CET  I
 0.5736582 + 2.6896596 CET  I
 0.6403510 + 2.6879051 CET  I
 0.7070535 + 2.6859407 CET  I
 0.7737560 + 2.6837673 CET  I
 0.8404483 + 2.6813858 CET  I
 0.9071504 + 2.6787963 CET  I
 0.9738523 + 2.6759999 CET  I
 1.0405440 + 2.6729980 CET  I
 1.1072457 + 2.6697903 CET  I
 1.1739469 + 2.6663787 CET  I
 1.2406380 + 2.6627645 CET  I
 1.3073388 + 2.6589479 CET  I
 1.3740393 + 2.6549304 CET  I
 1.4407296 + 2.6507139 CET  I
 1.5074296 + 2.6462984 CET  I
 1.5741292 + 2.6416862 CET  I
 1.6408186 + 2.6368790 CET  I
 1.7075177 + 2.6318769 CET  I
 1.7742164 + 2.6266825 CET  I
 1.8409047 + 2.6212978 CET  I
 1.9076028 + 2.6157229 CET  I
 1.9743004 + 2.6099606 CET  I
 2.0409875 + 2.6040132 CET  I
 2.1076844 + 2.5978806 CET  O
 2.1081004 + 3.5978613 CET  I
 2.1085174 + 4.5978417 CET  I
 2.1089354 + 5.5978222 CET  I
 2.1093547 + 6.5978031 CET  I
 2.1097760 + 7.5977831 CET  I
 2.1101992 + 8.5977631 CET  I
 2.1106246 + 9.5977440 CET  I
 2.1110165 +10.5143948 CET  O
 2.1778100 +10.5080709 CET  I
 2.2445917 +10.5015678 CET  I
 2.3113823 +10.4948854 CET  I
 2.3781712 +10.4880266 CET  I
 2.4449484 +10.4809942 CET  I
 2.5117342 +10.4737892 CET  I
 2.5785182 +10.4664135 CET  I
 2.6452904 +10.4588718 CET  I
 2.7120712 +10.4511633 CET  I
 2.7788498 +10.4432926 CET  I
 2.8456168 +10.4352617 CET  I
 2.9123924 +10.4270716 CET  I
 2.9791656 +10.4187260 CET  I
 3.0459268 +10.4102287 CET  I
 3.1126966 +10.4015799 CET  I
 3.1794641 +10.3927832 CET  I
 3.2462196 +10.3838425 CET  I
 3.3129833 +10.3747578 CET  I
 3.3797448 +10.3655338 CET  I
 3.3964274 +10.3632069 CET  O
 3.3957877 + 9.3632526 CET  I
 3.3951516 + 8.3632965 CET  I
 3.3945189 + 7.3633409 CET  I
 3.3938890 + 6.3633847 CET  I
 3.3932614 + 5.3634286 CET  I
 3.3926361 + 4.3634725 CET  I
 3.3920124 + 3.3635159 CET  I
 3.3913898 + 2.3635592 CET  I
 3.3907683 + 1.3636028 CET  I
 3.3901989 + 0.4469725 CET  O
 3.3895781 - 0.5529841 CET  I
 3.3891122 - 1.3029516 CET  O
 3.3224692 - 1.2937095 CET  I
 3.2558160 - 1.2846049 CET  I
 3.1891632 - 1.2756422 CET  I
 3.1225207 - 1.2668252 CET  I
 3.0558679 - 1.2581540 CET  I
 2.9892156 - 1.2496327 CET  I
 2.9225733 - 1.2412651 CET  I
 2.8559210 - 1.2330509 CET  I
 2.7892690 - 1.2249944 CET  I
 2.7559481 - 1.2210265 CET  O
 2.7554209 - 2.2209954 CET  I
 2.7548931 - 3.2209642 CET  I
 2.7543645 - 4.2209330 CET  I
 2.7538342 - 5.2209010 CET  I
 2.7533023 - 6.2208700 CET  I
 2.7527685 - 7.2208381 CET  I
 2.7522323 - 8.2208061 CET  I
 2.7516932 - 9.2207747 CET  I
 2.7511513 -10.2207422 CET  I
 2.7506058 -11.2207098 CET  I
 2.7500565 -12.2206783 CET  I
 2.7495031 -13.2206450 CET  I
 2.7489452 -14.2206116 CET  I
 2.7483823 -15.2205782 CET  I
 2.7478142 -16.2205448 CET  I
 2.7472401 -17.2205105 CET  I
 2.7466598 -18.2204762 CET  I
 2.7460725 -19.2204418 CET  I
 2.7454784 -20.2204075 CET  I
 2.7448764 -21.2203712 CET  I
 2.7442663 -22.2203331 CET  I
 2.7436473 -23.2202988 CET  I
 2.7432506 -23.8536034 CET  O
 2.6768606 -23.8458195 CET  I
 2.6104841 -23.8381977 CET  I
 2.5441015 -23.8307419 CET  I
 2.4777226 -23.8234539 CET  I
 2.4113572 -23.8163357 CET  I
 2.3449855 -23.8093891 CET  I
 2.2786171 -23.8026180 CET  I
 2.2122619 -23.7960224 CET  I
 2.1459000 -23.7896042 CET  I
 2.0795414 -23.7833672 CET  I
 2.0131955 -23.7773132 CET  I
 1.9468429 -23.7714405 CET  I
 1.8804930 -23.7657547 CET  I
 1.8141561 -23.7602577 CET  I
 1.7643999 -23.7562580 CET  O
 1.7639757 -24.7562428 CET  I
 1.7639259 -24.8729095 CET  O
 1.6976007 -24.8677444 CET  I
 1.6312780 -24.8627701 CET  I
 1.5649679 -24.8579903 CET  I
 1.4986503 -24.8534050 CET  I
 1.4323350 -24.8490143 CET  I
 1.3660319 -24.8448238 CET  I
 1.2997210 -24.8408298 CET  I
 1.2334120 -24.8370342 CET  I
 1.1671150 -24.8334427 CET  I
 1.1008099 -24.8300514 CET  I
 1.0345063 -24.8268623 CET  I
 0.9682145 -24.8238792 CET  I
 0.9019141 -24.8210983 CET  I
 0.8356150 -24.8185253 CET  I
 0.7693273 -24.8161583 CET  I
 0.7030308 -24.8139973 CET  I
 0.6367354 -24.8120461 CET  I
 0.5704508 -24.8103008 CET  I
 0.5041571 -24.8087654 CET  I
 0.4378642 -24.8074398 CET  I
 0.3715818 -24.8063240 CET  I
 0.3052901 -24.8054180 CET  I
 0.2389987 -24.8047237 CET  I
 0.1727176 -24.8042393 CET  I
 0.1064268 -24.8039646 CET  I
 0.1064274 -24.8039646 CET  I
 0.0401367 -24.8039017 CET  I
23.9738560 -24.8040485 CET  I
23.9407043 -24.8042011 CET  O
23.9406757 -23.8042011 CET  I
23.9406471 -22.8042011 CET  I
23.9406185 -21.8042011 CET  I
23.9405918 -20.8042011 CET  I
23.9405632 -19.8042011 CET  I
23.9405365 -18.8042011 CET  I
23.9405098 -17.8042011 CET  I
23.9404831 -16.8042011 CET  I
23.9404583 -15.8042021 CET  I
23.9404316 -14.8042011 CET  I
23.9404068 -13.8042011 CET  I
23.9403801 -12.8042021 CET  I
23.9403553 -11.8042021 CET  I
23.9403305 -10.8042011 CET  I
23.9403057 - 9.8042021 CET  I
23.9402809 - 8.8042021 CET  I
23.9402561 - 7.8042016 CET  I
23.9402332 - 6.8042021 CET  I
23.9402199 - 6.3042021 CET  O
 0.0067957 - 6.3039479 CET  I
 0.0733713 - 6.3039060 CET  I
 0.1066554 - 6.3039641 CET  I
 0.1066547 - 6.3039641 CET  I
 0.1732303 - 6.3042393 CET  I
 0.2397960 - 6.3047261 CET  I
 0.3063717 - 6.3054247 CET  I
 0.3729476 - 6.3063345 CET  I
 0.4395135 - 6.3074551 CET  O
 7.6021986 -76.2889252 CHA  I
 7.5882192 -77.2877808 CHA  I
 7.5718975 -78.2864380 CHA  I
 7.5525804 -79.2848587 CHA  I
 7.5293446 -80.2829437 CHA  I
 7.5008469 -81.2806015 CHA  I
 7.4650512 -82.2776642 CHA  I
 7.4434743 -82.7758865 CHA  O
 7.5124588 -82.7872009 CHA  I
 7.5815659 -82.7984314 CHA  I
 7.6507831 -82.8095779 CHA  I
 7.7201004 -82.8206329 CHA  I
 7.7895379 -82.8315964 CHA  I
 7.8590851 -82.8424683 CHA  I
 7.9287310 -82.8532333 CHA  I
 7.9984961 -82.8638916 CHA  I
 8.0683689 -82.8744431 CHA  I
 8.1383381 -82.8848877 CHA  I
 8.2084255 -82.8952103 CHA  I
 8.2786179 -82.9054184 CHA  I
 8.3489056 -82.9154968 CHA  I
 8.4193077 -82.9254532 CHA  I
 8.4898138 -82.9352798 CHA  I
 8.5604115 -82.9449768 CHA  I
 8.6311207 -82.9545288 CHA  I
 8.7019300 -82.9639435 CHA  I
 8.7728281 -82.9732132 CHA  I
